# NeutrinoPhotonNeutrinoTopPair cumulative differential rate
# photon field: Cosmic Microwave Background, T_CMB = 2.72548 K
# Produced with crpropa-data version: b4d40dba332f6b1ad7c4075ede4da4da0e3840ac
# log10(E/eV), d(1/lambda)/ds_kin [1/Mpc/eV^2] for log10(s_kin/eV^2) as given in first row
24.63	2.66487e-26	4.08651e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26	4.08716e-26
24.69	1.30088e-24	2.34840e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24	2.35018e-24
24.75	3.71523e-23	8.15106e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23	8.17428e-23
24.81	6.64451e-22	1.82402e-21	1.83985e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21	1.83986e-21
24.88	7.89695e-21	2.77761e-20	2.83926e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20	2.83934e-20
24.94	6.57189e-20	3.00903e-19	3.15647e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19	3.15702e-19
25.00	4.00839e-19	2.40585e-18	2.63665e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18	2.63874e-18
25.06	1.86476e-18	1.46494e-17	1.71457e-17	1.71946e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17	1.71947e-17
25.12	6.85299e-18	6.98432e-17	8.93827e-17	9.01331e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17	9.01375e-17
25.18	2.05081e-17	2.67391e-16	3.82544e-16	3.90488e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16	3.90591e-16
